3.400000000000000244e-01,-3.187961453810431722e-01,-2.037058327831530846e+00,3.683613700421144443e+00,2.838276915653867860e+00,-4.399269973706465997e+00
3.499999999999999778e-01,-3.393806353727991110e-01,-2.079226566524026154e+00,3.711846917523403899e+00,2.806332288864227031e+00,-4.031745576676924792e+00
3.599999999999999867e-01,-3.603681709386315490e-01,-2.117641711217263190e+00,3.739699772556586588e+00,2.762217310358489719e+00,-3.648679614999601029e+00
3.699999999999999956e-01,-3.817204333267614769e-01,-2.152148961130211369e+00,3.767051024793036884e+00,2.706033722524042062e+00,-3.250216112862338580e+00
3.800000000000000044e-01,-4.033975663414099966e-01,-2.182595188420269672e+00,3.793780748249121260e+00,2.637935436421490643e+00,-2.836499094452979985e+00
3.900000000000000133e-01,-4.253582326103790834e-01,-2.208828578054331970e+00,3.819770751610518378e+00,2.558122206953366007e+00,-2.407672583959366897e+00
4.000000000000000222e-01,-4.475595804469050809e-01,-2.230698894109001351e+00,3.844905058872493786e+00,2.466835300677618914e+00,-1.963880605569347182e+00
4.099999999999999756e-01,-4.699571909042421503e-01,-2.248058201224922392e+00,3.869070251150589446e+00,2.364351230119084768e+00,-1.505616779202984867e+00
4.199999999999999845e-01,-4.925052717833176552e-01,-2.260771009283061961e+00,3.892155911559007642e+00,2.250989700134245375e+00,-1.034773107709269224e+00
4.299999999999999933e-01,-5.151567457684177453e-01,-2.268720077633538335e+00,3.914055024581144071e+00,2.127113928451350944e+00,-5.535911896694216683e-01
4.400000000000000022e-01,-5.378634711761713927e-01,-2.271814000147441615e+00,3.934664467175894131e+00,1.993129951340336659e+00,-6.431262366466161673e-02
4.500000000000000111e-01,-5.605765036898140430e-01,-2.269985306738738107e+00,3.953885323569538812e+00,1.849475132451998238e+00,4.308209917237926234e-01
4.600000000000000200e-01,-5.832464905869824134e-01,-2.263185378204586762e+00,3.971623164838584685e+00,1.696599447088450896e+00,9.295680579147220790e-01
4.699999999999999734e-01,-6.058235795469076868e-01,-2.251389312244154173e+00,3.987788074620247869e+00,1.534964475555254726e+00,1.429686976326904002e+00
4.799999999999999822e-01,-6.282576787665448137e-01,-2.234594537832581551e+00,4.002294773274448936e+00,1.365032161626308582e+00,1.928936148379126081e+00
4.899999999999999911e-01,-6.504988920744927405e-01,-2.212820960533048886e+00,4.015062554293934660e+00,1.187258502474533906e+00,2.425073975490167122e+00
5.000000000000000000e-01,-6.724976352493479137e-01,-2.186110926740107541e+00,4.026015247916829409e+00,1.002086531262877056e+00,2.915858859078801935e+00
5.100000000000000089e-01,-6.942048616907577907e-01,-2.154529417570104854e+00,4.035081018901257366e+00,8.099419573245274506e-01,3.398969696594313472e+00
5.200000000000000178e-01,-7.155722899441261386e-01,-2.118166349447417662e+00,4.042192196556612771e+00,6.112332948199564742e-01,3.871767369607937326e+00
5.300000000000000266e-01,-7.365526451657319340e-01,-2.077137704845989141e+00,4.047285102150049774e+00,4.063502826340710250e-01,4.331533255721406128e+00
5.400000000000000355e-01,-7.570999761338267353e-01,-2.031587742290814624e+00,4.050299875978741859e+00,1.956677145431444109e-01,4.775548732536453400e+00
5.500000000000000444e-01,-7.771698995042587432e-01,-1.981687967560903374e+00,4.051180328036696032e+00,-2.045546425407072932e-02,5.201095177654808666e+00
5.600000000000000533e-01,-7.967198908435156879e-01,-1.927636418838502674e+00,4.049873790910011095e+00,-2.416733266191919693e-01,5.605453968678208554e+00
5.699999999999999512e-01,-8.157095366945035231e-01,-1.869658561922659556e+00,4.046331018012956804e+00,-4.676462689069604828e-01,5.985906483208377260e+00
5.799999999999999600e-01,-8.341008136274683515e-01,-1.808007038837306846e+00,4.040506152994260525e+00,-6.980344450927927769e-01,6.339734098847058519e+00
5.899999999999999689e-01,-8.518583616366992572e-01,-1.742961682723039640e+00,4.032356767582479407e+00,-9.324891271528201742e-01,6.664218193195978301e+00
5.999999999999999778e-01,-8.689497527416625289e-01,-1.674829137822662961e+00,4.021844006866514221e+00,-1.170642605625472177e+00,6.956640143856865244e+00
6.099999999999999867e-01,-8.853457561383734076e-01,-1.603941673825323821e+00,4.008932869091846207e+00,-1.412097427387845716e+00,7.215003366737819057e+00
6.199999999999999956e-01,-9.010205071634280749e-01,-1.530638605863473334e+00,3.993592403959724813e+00,-1.656437561972476047e+00,7.440199430972350925e+00
6.300000000000000044e-01,-9.159515360716434795e-01,-1.455244180527691666e+00,3.975795875062698492e+00,-1.903244057340565121e+00,7.633841944000335999e+00
6.400000000000000133e-01,-9.301194516595222561e-01,-1.378063838538047481e+00,3.955520730021406361e+00,-2.152090313320565773e+00,7.797544513261648547e+00
6.500000000000000222e-01,-9.435078542461087237e-01,-1.299387614842620220e+00,3.932748794660889669e+00,-2.402526791762285008e+00,7.932920746196161943e+00
6.600000000000000311e-01,-9.561031551553791363e-01,-1.219493375919819877e+00,3.907466519468424604e+00,-2.654067743976649130e+00,8.041584250243751342e+00
6.700000000000000400e-01,-9.678945176693779517e-01,-1.138639438217325495e+00,3.879665480627985108e+00,-2.906191834022191056e+00,8.125148632844288343e+00
6.800000000000000488e-01,-9.788735825763758003e-01,-1.057068658620676116e+00,3.849342667349548552e+00,-3.158329658021052477e+00,8.185227501437651654e+00
6.899999999999999467e-01,-9.890343093330610236e-01,-9.750077945437963800e-01,3.816500985287849979e+00,-3.409858331111923935e+00,8.223434463463711097e+00
6.999999999999999556e-01,-9.983728102214928235e-01,-8.926673433331947516e-01,3.781149803532016129e+00,-3.660097095664815114e+00,8.241383126362348932e+00
7.099999999999999645e-01,-1.006887280915492289e+00,-8.102408877782912855e-01,3.743305676130511017e+00,-3.908305494789540369e+00,8.240832380848319261e+00
7.199999999999999734e-01,-1.014577853254473361e+00,-7.279036493399098084e-01,3.702993002832771996e+00,-4.153684446692317067e+00,8.224122250735952377e+00
7.299999999999999822e-01,-1.021446152412987640e+00,-6.458048739400457094e-01,3.660244193056775952e+00,-4.395391519013592152e+00,8.193738043114466407e+00
7.399999999999999911e-01,-1.027495171125093920e+00,-5.640672823029674321e-01,3.615100335881422655e+00,-4.632545278974127712e+00,8.152165065073079475e+00
7.500000000000000000e-01,-1.032729050588132802e+00,-4.827910430173357748e-01,3.567611523539201190e+00,-4.864227230642966582e+00,8.101888623701007930e+00
7.600000000000000089e-01,-1.037152787320692715e+00,-4.020501727497309274e-01,3.517837159976033856e+00,-5.089495632958207061e+00,8.045394026087469896e+00
7.700000000000000178e-01,-1.040772011814845577e+00,-3.218950780335915196e-01,3.465846169787300646e+00,-5.307392386135031614e+00,7.985166579321680835e+00
7.800000000000000266e-01,-1.043592726440647267e+00,-2.423507685645991949e-01,3.411717062913947274e+00,-5.516958322622196320e+00,7.923691590492860648e+00
7.900000000000000355e-01,-1.045621063701000830e+00,-1.634171025492118234e-01,3.355537911589585587e+00,-5.717246831372000848e+00,7.863454366690225683e+00
8.000000000000000444e-01,-1.046863027592742412e+00,-8.506927144648346317e-02,3.297406097619437482e+00,-5.907337189154143076e+00,7.806940215003006500e+00
8.100000000000000533e-01,-1.047324252197920247e+00,-7.259323999830698954e-03,3.237428049671458474e+00,-6.086347126309354039e+00,7.756208325212814891e+00
8.199999999999999512e-01,-1.047009803827264829e+00,7.007460855179831194e-02,3.175718878912194398e+00,-6.253427877338853413e+00,7.711613417870991860e+00
8.299999999999999600e-01,-1.045924133554080537e+00,1.469931308039726936e-01,3.112401999115682827e+00,-6.407748106171833768e+00,7.673084096221282735e+00
8.399999999999999689e-01,-1.044071114522028942e+00,2.235563321020415939e-01,3.047609093897005295e+00,-6.548508114104840239e+00,7.640548963507437286e+00
8.499999999999999778e-01,-1.041453992005835882e+00,2.998238541229433229e-01,2.981479555178978558e+00,-6.674953754433489372e+00,7.613936622973202617e+00
8.599999999999999867e-01,-1.038075426784202060e+00,3.758545692129165450e-01,2.914160057152884953e+00,-6.786388523753139168e+00,7.593175677862327611e+00
8.699999999999999956e-01,-1.033937495212461588e+00,4.517066343424135377e-01,2.845803863158711700e+00,-6.882185933527041222e+00,7.578194731418558483e+00
8.800000000000000044e-01,-1.029041695894779451e+00,5.274374925143240356e-01,2.776570103187675720e+00,-6.961801419066079077e+00,7.568922386885644116e+00
8.900000000000000133e-01,-1.023388958152897654e+00,6.031038653932095928e-01,2.706623066225601892e+00,-7.024784209832412252e+00,7.565287247507331614e+00
9.000000000000000222e-01,-1.016979648601210373e+00,6.787614424030857796e-01,2.636130881036974127e+00,-7.070781336694309083e+00,7.567217916527361865e+00
9.100000000000000311e-01,-1.009813579664128769e+00,7.544647252878414756e-01,2.565264725720338479e+00,-7.099548273724198388e+00,7.574327403306398310e+00
9.200000000000000400e-01,-1.001890072650978736e+00,8.302578662953438160e-01,2.494197783057840567e+00,-7.110936901164282453e+00,7.584966341672680024e+00
9.300000000000000488e-01,-9.932080539289595000e-01,9.061683847042527606e-01,2.423104127177249101e+00,-7.104889159142832256e+00,7.597169771571354424e+00
9.399999999999999467e-01,-9.837663123551452227e-01,9.822005865352720910e-01,2.352158038773347837e+00,-7.081435498533642736e+00,7.608972732947569817e+00
9.499999999999999556e-01,-9.735636837414535227e-01,1.058340355738154104e+00,2.281532995028725530e+00,-7.040708752094172240e+00,7.618410265746472732e+00
9.599999999999999645e-01,-9.625992567867681649e-01,1.134554421507002253e+00,2.211400641175362836e+00,-6.982947607827195036e+00,7.623517409913210585e+00
9.699999999999999734e-01,-9.508725375310408401e-01,1.210789719440795498e+00,2.141929661258408668e+00,-6.908498430557269643e+00,7.622329205392932572e+00
9.799999999999999822e-01,-9.383836456445092677e-01,1.286973471252388368e+00,2.073284743325929380e+00,-6.817816702710268295e+00,7.612880692130784333e+00
9.899999999999999911e-01,-9.251335372404076995e-01,1.363013249054088716e+00,2.005625468301362346e+00,-6.711466540689530191e+00,7.593206910071913285e+00
1.000000000000000000e+00,-9.111242156071431841e-01,1.438797021610458415e+00,1.939105218766923544e+00,-6.590119921019126359e+00,7.561342899161452635e+00
1.010000000000000009e+00,-8.963588798511938904e-01,1.514194110499134771e+00,1.873870234739174467e+00,-6.454550426562390975e+00,7.515435735180276744e+00
1.020000000000000018e+00,-8.808421176548724141e-01,1.589055686686483782e+00,1.810058565474140568e+00,-6.305630478221139867e+00,7.454080637252003427e+00
1.030000000000000027e+00,-8.645800652692799959e-01,1.663220050624265589e+00,1.747799018362128587e+00,-6.144321362835866829e+00,7.375984860335961457e+00
1.040000000000000036e+00,-8.475805761148145212e-01,1.736514410753546844e+00,1.687210157768047170e+00,-5.971667112477780037e+00,7.279855659391481382e+00
1.050000000000000044e+00,-8.298532835043428424e-01,1.808751886384519780e+00,1.628399959574149403e+00,-5.788776209685509322e+00,7.164400289377892861e+00
1.060000000000000053e+00,-8.114097265830558792e-01,1.879732860314866194e+00,1.571465036567308626e+00,-5.596809486634261255e+00,7.028326005254525555e+00
1.070000000000000062e+00,-7.922635217641984529e-01,1.949244987671475027e+00,1.516490184100429239e+00,-5.396969403763805850e+00,6.870340061980709123e+00
1.080000000000000071e+00,-7.724304759998888992e-01,2.017062310858603880e+00,1.463547998500537295e+00,-5.190484457249366912e+00,6.689149714515772338e+00
1.090000000000000080e+00,-7.519287181367797501e-01,2.082946323455071358e+00,1.412698682095945735e+00,-4.978599954911737235e+00,6.483462217819045748e+00
1.100000000000000089e+00,-7.307788286809956402e-01,2.146645591638971062e+00,1.363990060108819957e+00,-4.762565349435730511e+00,6.251984826849891874e+00
1.110000000000000098e+00,-7.090039514246906371e-01,2.207897958464325683e+00,1.317457345860890028e+00,-4.543624015543602290e+00,5.993656281234037486e+00
1.120000000000000107e+00,-6.866299044355985703e-01,2.266432824570924875e+00,1.273123453655572446e+00,-4.323004237148606599e+00,5.708341259263160161e+00
1.129999999999999893e+00,-6.636852227470024790e-01,2.321976705167005939e+00,1.230999040912627907e+00,-4.101904338485526935e+00,5.396135923895373665e+00
1.139999999999999902e+00,-6.402011427284519662e-01,2.374263705404284330e+00,1.191083234605399666e+00,-3.881480187913151081e+00,5.057136438088772223e+00
1.149999999999999911e+00,-6.162116395623389309e-01,2.423028386138858625e+00,1.153363608308493049e+00,-3.662839989875055657e+00,4.691438964801470490e+00
1.159999999999999920e+00,-5.917532237605875878e-01,2.468002635870850892e+00,1.117817076147377353e+00,-3.447041186656676359e+00,4.299139666991575126e+00
1.169999999999999929e+00,-5.668651100819354083e-01,2.508922033427396947e+00,1.084410078752567230e+00,-3.235080963530690745e+00,3.880334707617193679e+00
1.179999999999999938e+00,-5.415891815375668550e-01,2.545521276051767146e+00,1.053099546101373907e+00,-3.027903167053561884e+00,3.435120249636434142e+00
1.189999999999999947e+00,-5.159699615304070841e-01,2.577536732217267090e+00,1.023833161005171188e+00,-2.826388588251966372e+00,2.963592456007404063e+00
1.199999999999999956e+00,-4.900546000328312446e-01,2.604705774422332532e+00,9.965501313618534418e-01,-2.631364726348472516e+00,2.465847489688234084e+00
1.209999999999999964e+00,-4.638928508253681859e-01,2.626769691616412050e+00,9.711816825425343414e-01,-2.443596424011259760e+00,1.942452806253357256e+00
1.219999999999999973e+00,-4.375369736753283445e-01,2.643485110602218136e+00,9.476517241070755437e-01,-2.263782264580825210e+00,1.395861031742770431e+00
1.229999999999999982e+00,-4.110416678002166702e-01,2.654625082314909346e+00,9.258774743722808509e-01,-2.092549942677602193e+00,8.289960848128199444e-01
1.239999999999999991e+00,-3.844636128839276079e-01,2.660005920292336068e+00,9.057704066453404756e-01,-1.930428375067501756e+00,2.447818841198516893e-01
1.250000000000000000e+00,-3.578612481906186527e-01,2.659470992609546780e+00,8.872370494071391001e-01,-1.777867408497974866e+00,-3.538576516797875549e-01
1.260000000000000009e+00,-3.312943580884544770e-01,2.652890030644067476e+00,8.701799202248082787e-01,-1.635240469597384561e+00,-9.639986039297521181e-01
1.270000000000000018e+00,-3.048239377547062867e-01,2.640162381969937577e+00,8.544981190488908362e-01,-1.502845497563277677e+00,-1.582717053973696331e+00
1.280000000000000027e+00,-2.785118381505028995e-01,2.621216844300799931e+00,8.400881423323834918e-01,-1.380908204324503119e+00,-2.207089083155272746e+00
1.290000000000000036e+00,-2.524204702494743935e-01,2.596011501438559854e+00,8.268445830754193038e-01,-1.269586515928635473e+00,-2.834190772818136139e+00
1.300000000000000044e+00,-2.266125198095377546e-01,2.564533696185346656e+00,8.146607358898219076e-01,-1.168974990341038467e+00,-3.461098204305955051e+00
1.310000000000000053e+00,-2.011506531214146132e-01,2.526800541452423943e+00,8.034292654089908448e-01,-1.079108291680784371e+00,-4.084779956977153681e+00
1.320000000000000062e+00,-1.760972094219766526e-01,2.482860673821928987e+00,7.930428090728758317e-01,-9.999630232207614711e-01,-4.701774602249403578e+00
1.330000000000000071e+00,-1.515138528494893999e-01,2.432799106179610593e+00,7.833945317158415023e-01,-9.314548107601614557e-01,-5.308513209555159484e+00
1.340000000000000080e+00,-1.274612309241866803e-01,2.376736192750243948e+00,7.743787154839061326e-01,-8.734432511678930089e-01,-5.901426848326877916e+00
1.350000000000000089e+00,-1.039986131405678249e-01,2.314828340419280206e+00,7.658913141424864568e-01,-8.257342677504279083e-01,-6.476946587997015392e+00
1.360000000000000098e+00,-8.118351432941611767e-02,2.247267133553855434e+00,7.578304870981927843e-01,-7.880842519103721244e-01,-7.031503497998027541e+00
1.370000000000000107e+00,-5.907135632697525784e-02,2.174280045661803662e+00,7.500970730802841713e-01,-7.602015502602961217e-01,-7.561528647762369992e+00
1.379999999999999893e+00,-3.771511729254351658e-02,2.096130235555804244e+00,7.425950368942652036e-01,-7.417488095206973275e-01,-8.063453106722487718e+00
1.389999999999999902e+00,-1.716496533196777349e-02,2.013116547790758659e+00,7.352319445002597487e-01,-7.323444518384972790e-01,-8.533707944310862104e+00
1.399999999999999911e+00,2.532108263466109968e-03,1.925573512822011280e+00,7.279194095023356903e-01,-7.315635433436107338e-01,-8.968724229959930128e+00
1.409999999999999920e+00,2.133262379137065845e-02,1.833869374185499002e+00,7.205734757792978673e-01,-7.389412174635517916e-01,-9.365322276770562837e+00
1.419999999999999929e+00,3.919691994947259450e-02,1.738398150394629749e+00,7.131150131647684409e-01,-7.539837475023156710e-01,-9.721879372517243212e+00
1.429999999999999938e+00,5.608936680063389413e-02,1.639570009161463560e+00,7.054699060393523347e-01,-7.761828528567874530e-01,-1.003716204864285899e+01
1.439999999999999947e+00,7.197848967860170921e-02,1.537798933788573352e+00,6.975691586066409267e-01,-8.050331157332933918e-01,-1.030993683659030147e+01
1.449999999999999956e+00,8.683698463863857853e-02,1.433517366499253098e+00,6.893488388266069133e-01,-8.400088123875516510e-01,-1.053897026780246371e+01
1.459999999999999964e+00,1.006419627954884266e-01,1.327169316589287495e+00,6.807503774602399194e-01,-8.805719845237329757e-01,-1.072302887372223523e+01
1.469999999999999973e+00,1.133750318259073159e-01,1.219210755434940063e+00,6.717206595316020934e-01,-9.261693375062780564e-01,-1.086087918579250555e+01
1.479999999999999982e+00,1.250223927152727121e-01,1.110109872081458615e+00,6.622121515785932555e-01,-9.762291126644545569e-01,-1.095128773545616774e+01
1.489999999999999991e+00,1.355750222151132778e-01,1.000347251495475875e+00,6.521831814858650711e-01,-1.030157391452285687e+00,-1.099302105415611130e+01
1.500000000000000000e+00,1.450287733200994189e-01,8.904158109806791233e-01,6.415981675479547341e-01,-1.087334028150639842e+00,-1.098484567333522577e+01
1.510000000000000009e+00,1.533844539272089802e-01,7.808189137408799718e-01,6.304278342917583045e-01,-1.147112268007628000e+00,-1.092606564488648679e+01
1.520000000000000018e+00,1.606479352454451837e-01,6.720583674032991617e-01,6.186494441849553771e-01,-1.208833577753792854e+00,-1.081813510250318977e+01
1.530000000000000027e+00,1.668300106342514300e-01,5.646142383220603689e-01,6.062468174753427030e-01,-1.271857290791539530e+00,-1.066304570032871268e+01
1.540000000000000036e+00,1.719461565648068846e-01,4.589480114837353186e-01,5.932100725042676048e-01,-1.335553175092377032e+00,-1.046278909250643707e+01
1.550000000000000044e+00,1.760163748847032861e-01,3.555020439671255361e-01,5.795355867590781251e-01,-1.399300170030144619e+00,-1.021935693317974092e+01
1.560000000000000053e+00,1.790650027869355176e-01,2.546980648601919195e-01,5.652259307487998985e-01,-1.462487208038420139e+00,-9.934740876492003991e+00
1.570000000000000062e+00,1.811203730560574654e-01,1.569378672480108150e-01,5.502895979623707579e-01,-1.524512503384791495e+00,-9.610932576586602494e+00
1.580000000000000071e+00,1.822149751613270086e-01,6.260341529204126176e-02,5.347413322549129377e-01,-1.584777183434445291e+00,-9.249923687606919742e+00
1.590000000000000080e+00,1.823849296878168047e-01,-2.794324338982437372e-02,5.186017407835782356e-01,-1.642690100687396848e+00,-8.853705863696330169e+00
1.600000000000000089e+00,1.816698329694045322e-01,-1.143599780026631346e-01,5.018972660712957001e-01,-1.697667257250009998e+00,-8.424270758998190445e+00
1.610000000000000098e+00,1.801125675348677346e-01,-1.963253979256446846e-01,4.846600977592891990e-01,-1.749133592536826320e+00,-7.963800269838430701e+00
1.620000000000000107e+00,1.777591520173298634e-01,-2.735426257460008559e-01,4.669281579338104837e-01,-1.796529675592522857e+00,-7.475237261272908995e+00
1.629999999999999893e+00,1.746584238766046848e-01,-3.457467100158483353e-01,4.487448251741538163e-01,-1.839327320084326756e+00,-6.961714840540025762e+00
1.639999999999999902e+00,1.708617097712264166e-01,-4.127039304775315109e-01,4.301585913271619432e-01,-1.877030961270985898e+00,-6.426366114878141467e+00
1.649999999999999911e+00,1.664225084713188141e-01,-4.742116542129426460e-01,4.112227143023457487e-01,-1.909180276172260715e+00,-5.872324191525654768e+00
1.659999999999999920e+00,1.613961982128956918e-01,-5.300985473398691639e-01,3.919948811493011998e-01,-1.935353647286765399e+00,-5.302722177720951002e+00
1.669999999999999929e+00,1.558397377919421012e-01,-5.802246744899803854e-01,3.725368221659625112e-01,-1.955171637957173303e+00,-4.720693180702416392e+00
1.679999999999999938e+00,1.498112977713911553e-01,-6.244814313673308082e-01,3.529137826050296467e-01,-1.968300029126022865e+00,-4.129370307708436272e+00
1.689999999999999947e+00,1.433699535979810480e-01,-6.627915456467480260e-01,3.331940929513393379e-01,-1.974453038193400234e+00,-3.531886665977398643e+00
1.699999999999999956e+00,1.365754369078562291e-01,-6.951090817973876179e-01,3.134487142709346252e-01,-1.973396494558743219e+00,-2.931375362747714597e+00
1.709999999999999964e+00,1.294877878965232099e-01,-7.214195339768614268e-01,2.937507428713419522e-01,-1.964951032561626176e+00,-2.330994897058719761e+00
1.719999999999999973e+00,1.221670098142099703e-01,-7.417406326119193594e-01,2.741746880000588971e-01,-1.948995104597736505e+00,-1.734005335153844030e+00
1.729999999999999982e+00,1.146727737312630419e-01,-7.561222794640763967e-01,2.547960383182653055e-01,-1.925468167701424926e+00,-1.143692135077493566e+00
1.739999999999999991e+00,1.070640824520266710e-01,-7.646475318537324650e-01,2.356905164041407652e-01,-1.894373236651575754e+00,-5.633407548740745341e-01
1.750000000000000000e+00,9.939895089342258572e-02,-7.674328424409478933e-01,2.169335290564185503e-01,-1.855779904827992155e+00,3.763347412006901038e-03
1.760000000000000009e+00,9.173406388015725721e-02,-7.646271723211008897e-01,1.985994507921855778e-01,-1.809822225027741815e+00,5.543347137363445754e-01
1.770000000000000018e+00,8.412444530980232871e-02,-7.564121416018478872e-01,1.807609649316477551e-01,-1.756700090329128550e+00,1.085087886054532547e+00
1.780000000000000027e+00,7.662314136058791247e-02,-7.430023931557363515e-01,1.634884444368477352e-01,-1.696680020376377662e+00,1.592737406322163984e+00
1.790000000000000036e+00,6.928089103981156793e-02,-7.246453571757197620e-01,1.468492586311530290e-01,-1.630093730163241439e+00,2.073997816494834723e+00
1.800000000000000044e+00,6.214579327146489696e-02,-7.016214270788795337e-01,1.309071386726014530e-01,-1.557339235108640141e+00,2.525583658528184117e+00
1.810000000000000053e+00,5.526297654332871373e-02,-6.742440596661355423e-01,1.157215083329938693e-01,-1.478878792946932919e+00,2.944159051552632356e+00
1.820000000000000062e+00,4.867426562453298911e-02,-6.428604908401632789e-01,1.013468281818477729e-01,-1.395241199782625729e+00,3.326186423398430847e+00
1.830000000000000071e+00,4.241782845532512253e-02,-6.078543784397802963e-01,8.783193204099516704e-02,-1.307024994036963816e+00,3.668077779070704647e+00
1.840000000000000080e+00,3.652784400789475111e-02,-5.696447488532178083e-01,7.521935584938604924e-02,-1.214896591210672172e+00,3.966245123574577924e+00
1.850000000000000089e+00,3.103409089505171706e-02,-5.286866380032647639e-01,6.354458991926049960e-02,-1.119591127791818463e+00,4.217100461915176624e+00
1.860000000000000098e+00,2.596163092377333503e-02,-4.854717949882035866e-01,5.283544376712408230e-02,-1.021913206892522297e+00,4.417055799097624025e+00
